timestamp,cadence,distance,enhanced_altitude,heart_rate,speed_kmhr,position_lat,position_long
2019-09-16 20:53:33,60.0,2974.68,238.4,131.0,31.3416,504839340.0,-999432750.0
2019-09-16 20:53:40,62.0,3037.29,238.0,131.0,29.4912,504839396.0,-999441820.0
2019-09-16 20:53:46,68.0,3089.86,239.79999999999995,132.0,30.5676,504839161.0,-999449419.0
2019-09-16 20:53:54,71.0,3154.35,244.4,132.0,29.6928,504839023.0,-999458748.0
2019-09-16 20:53:59,69.0,3192.32,247.4,133.0,23.112,504838894.0,-999464238.0
2019-09-16 20:54:04,69.0,3228.76,248.4,132.0,25.362,504838867.0,-999469513.0
2019-09-16 20:54:08,68.0,3256.97,248.4,132.0,24.7212,504838621.0,-999473585.0
2019-09-16 20:54:10,69.0,3272.43,248.4,132.0,24.7212,504838527.0,-999475816.0
2019-09-16 20:54:17,73.0,3326.69,249.79999999999995,133.0,25.059600000000003,504838543.0,-999483657.0
2019-09-16 20:54:23,71.0,3374.46,251.0,132.0,26.9388,504838279.0,-999490562.0
2019-09-16 20:54:30,65.0,3424.27,252.0,132.0,25.596,504838111.0,-999497765.0
2019-09-16 20:54:33,65.0,3444.02,252.20000000000005,134.0,23.749200000000002,504838024.0,-999500624.0
2019-09-16 20:54:35,67.0,3456.98,252.20000000000005,135.0,24.519599999999997,504838008.0,-999502501.0
2019-09-16 20:54:36,66.0,3463.91,252.4,135.0,23.8824,504837998.0,-999503505.0
2019-09-16 20:54:40,66.0,3491.42,253.4,136.0,23.749200000000002,504837994.0,-999507487.0
2019-09-16 20:54:47,70.0,3547.66,254.0,134.0,29.728799999999996,504837647.0,-999515610.0
2019-09-16 20:54:50,67.0,3570.94,253.0,134.0,26.974800000000002,504837534.0,-999518976.0
2019-09-16 20:54:52,65.0,3586.5,252.6,134.0,27.612,504837371.0,-999521221.0
2019-09-16 20:54:54,64.0,3602.7,252.4,133.0,27.6768,504837274.0,-999523560.0
2019-09-16 20:54:57,65.0,3624.93,253.4,133.0,24.7572,504837468.0,-999526774.0
2019-09-16 20:55:00,68.0,3646.66,255.4,133.0,23.4108,504837504.0,-999529926.0
2019-09-16 20:55:02,68.0,3661.23,256.79999999999995,133.0,23.781599999999997,504837490.0,-999532037.0
2019-09-16 20:55:04,69.0,3673.53,257.79999999999995,133.0,23.6124,504837419.0,-999533831.0
2019-09-16 20:55:06,71.0,3687.17,258.6,134.0,22.3704,504837323.0,-999535801.0
2019-09-16 20:55:07,60.0,3694.21,258.79999999999995,134.0,23.2452,504837088.0,-999536783.0
2019-09-16 20:55:08,60.0,3700.22,259.0,134.0,22.8744,504837126.0,-999537652.0
2019-09-16 20:55:10,60.0,3712.36,258.4,135.0,22.068,504837036.0,-999539405.0
2019-09-16 20:55:11,19.0,3718.37,258.20000000000005,135.0,21.398400000000002,504836970.0,-999540273.0
2019-09-16 20:55:14,34.0,3734.42,257.4,134.0,18.2052,504836711.0,-999542571.0
2019-09-16 20:55:16,34.0,3742.17,256.6,134.0,14.0076,504836964.0,-999543632.0
2019-09-16 20:55:18,20.0,3751.49,256.0,133.0,15.7536,504837934.0,-999543790.0
2019-09-16 20:55:19,20.0,3757.81,255.79999999999995,132.0,21.06,504838541.0,-999543382.0
2019-09-16 20:55:23,0.0,3789.76,255.0,130.0,28.584,504841498.0,-999541027.0
2019-09-16 20:55:26,0.0,3812.76,254.0,127.0,23.781599999999997,504843942.0,-999540634.0
2019-09-16 20:55:27,0.0,3819.95,253.6,126.0,23.814,504844635.0,-999541112.0
2019-09-16 20:55:28,0.0,3826.69,253.6,126.0,26.2008,504845215.0,-999541704.0
2019-09-16 20:55:30,0.0,3841.64,253.4,125.0,26.2008,504846164.0,-999543447.0
2019-09-16 20:55:32,69.0,3855.2,253.6,125.0,23.9832,504846649.0,-999545293.0
2019-09-16 20:55:33,65.0,3861.67,253.79999999999995,124.0,23.9148,504846663.0,-999546239.0
2019-09-16 20:55:38,67.0,3894.61,253.79999999999995,121.0,23.313599999999997,504846044.0,-999550932.0
2019-09-16 20:55:40,89.0,3908.37,252.79999999999995,121.0,23.313599999999997,504845660.0,-999552858.0
2019-09-16 20:55:47,79.0,3958.67,250.20000000000005,122.0,25.261200000000002,504844771.0,-999560032.0
2019-09-16 20:55:50,80.0,3978.76,249.4,125.0,25.261200000000002,504844584.0,-999562927.0
2019-09-16 20:55:53,83.0,4000.04,249.0,126.0,24.285600000000002,504843980.0,-999565906.0
2019-09-16 20:55:54,85.0,4007.91,248.6,126.0,26.636400000000002,504843735.0,-999566996.0
2019-09-16 20:56:00,75.0,4053.9,247.0,126.0,25.596,504841937.0,-999573184.0
2019-09-16 20:56:06,76.0,4103.73,246.6,126.0,26.874,504839782.0,-999579792.0
2019-09-16 20:56:14,68.0,4173.08,244.20000000000005,127.0,28.4508,504836889.0,-999589026.0
2019-09-16 20:56:22,65.0,4241.01,242.79999999999995,127.0,28.418400000000002,504833645.0,-999597810.0
2019-09-16 20:56:29,76.0,4297.46,241.0,128.0,28.047600000000003,504831141.0,-999605244.0
2019-09-16 20:56:30,73.0,4305.23,240.6,129.0,28.0152,504830707.0,-999606204.0
2019-09-16 20:56:38,73.0,4365.54,237.79999999999995,130.0,27.1764,504827571.0,-999613841.0
2019-09-16 20:56:45,72.0,4420.03,236.4,132.0,26.672399999999996,504824475.0,-999620538.0
2019-09-16 20:56:48,71.0,4443.62,235.79999999999995,132.0,27.576,504823193.0,-999623481.0
2019-09-16 20:56:50,70.0,4458.82,235.4,132.0,27.576,504822336.0,-999625350.0
2019-09-16 20:56:51,69.0,4465.98,235.20000000000005,132.0,27.4788,504821930.0,-999626234.0
2019-09-16 20:56:56,69.0,4503.5,234.6,131.0,26.9064,504819604.0,-999630665.0
2019-09-16 20:57:04,61.0,4561.88,235.6,132.0,26.37,504815997.0,-999637582.0
2019-09-16 20:57:12,69.0,4622.27,236.0,133.0,26.4708,504812352.0,-999644815.0
2019-09-16 20:57:14,71.0,4637.39,236.4,132.0,27.039600000000004,504811520.0,-999646694.0
2019-09-16 20:57:22,69.0,4697.2,239.20000000000005,133.0,26.334,504808754.0,-999654510.0
2019-09-16 20:57:30,68.0,4755.99,242.4,132.0,25.261200000000002,504806188.0,-999662274.0
2019-09-16 20:57:36,66.0,4796.6,243.0,132.0,23.9508,504805523.0,-999668125.0
2019-09-16 20:57:38,75.0,4809.85,243.0,132.0,23.9832,504805591.0,-999670040.0
2019-09-16 20:57:41,74.0,4831.82,243.0,133.0,24.789600000000004,504805866.0,-999673199.0
2019-09-16 20:57:48,77.0,4884.29,242.20000000000005,132.0,24.890399999999996,504807401.0,-999680486.0
2019-09-16 20:57:51,80.0,4906.39,242.20000000000005,132.0,25.4268,504808378.0,-999683398.0
2019-09-16 20:57:53,78.0,4920.19,242.0,132.0,25.4268,504809075.0,-999685167.0
2019-09-16 20:57:55,76.0,4933.64,241.6,132.0,26.334,504809804.0,-999686841.0
2019-09-16 20:57:58,75.0,4955.44,241.20000000000005,132.0,26.402399999999997,504811288.0,-999689282.0
2019-09-16 20:58:03,74.0,4990.03,241.0,132.0,25.83,504813765.0,-999693014.0
2019-09-16 20:58:04,74.0,4995.43,241.0,132.0,25.83,504814139.0,-999693628.0
2019-09-16 20:58:11,79.0,5044.37,240.79999999999995,132.0,24.6888,504818514.0,-999697542.0
2019-09-16 20:58:13,77.0,5059.43,240.6,132.0,24.6888,504819952.0,-999698534.0
2019-09-16 20:58:15,78.0,5075.01,240.79999999999995,132.0,27.039600000000004,504821496.0,-999699407.0
2019-09-16 20:58:16,76.0,5082.78,241.0,132.0,24.9228,504822270.0,-999699829.0
2019-09-16 20:58:21,76.0,5119.43,242.0,132.0,26.402399999999997,504826083.0,-999701116.0
2019-09-16 20:58:27,77.0,5163.18,242.0,131.0,24.7212,504830674.0,-999702463.0
2019-09-16 20:58:34,77.0,5215.34,241.0,130.0,26.8056,504836181.0,-999703894.0
2019-09-16 20:58:39,80.0,5254.3,240.4,129.0,22.269599999999997,504840210.0,-999705417.0
2019-09-16 20:58:42,79.0,5275.12,239.6,128.0,24.822,504842401.0,-999706018.0
2019-09-16 20:58:44,81.0,5289.65,239.20000000000005,128.0,24.418800000000005,504843905.0,-999706579.0
2019-09-16 20:58:50,72.0,5338.73,238.0,129.0,24.217200000000002,504848908.0,-999708764.0
2019-09-16 20:58:52,72.0,5353.45,237.79999999999995,130.0,24.217200000000002,504850471.0,-999709109.0
2019-09-16 20:58:59,74.0,5406.21,235.4,130.0,25.797600000000003,504856003.0,-999710860.0
2019-09-16 20:59:05,74.0,5453.71,233.79999999999995,131.0,29.1564,504860966.0,-999712442.0
2019-09-16 20:59:11,73.0,5499.32,234.4,132.0,27.4788,504865711.0,-999714091.0
2019-09-16 20:59:19,79.0,5559.5,233.79999999999995,133.0,26.9388,504871961.0,-999716306.0
2019-09-16 20:59:28,73.0,5623.43,233.0,134.0,25.059600000000003,504878607.0,-999718630.0
2019-09-16 20:59:36,76.0,5685.09,233.4,133.0,25.9668,504884965.0,-999721116.0
2019-09-16 20:59:45,76.0,5749.72,235.79999999999995,134.0,24.6888,504891664.0,-999723574.0
2019-09-16 20:59:54,73.0,5811.49,237.4,135.0,23.9148,504898044.0,-999726027.0
2019-09-16 21:00:00,72.0,5852.24,236.6,136.0,23.9148,504902308.0,-999727356.0
2019-09-16 21:00:08,77.0,5902.35,238.6,136.0,22.168800000000005,504907462.0,-999729424.0
2019-09-16 21:00:15,77.0,5940.59,241.0,137.0,19.281599999999997,504911191.0,-999731746.0
2019-09-16 21:00:24,78.0,5987.39,244.0,139.0,17.9028,504915943.0,-999734013.0
2019-09-16 21:00:31,71.0,6024.59,243.6,138.0,19.180799999999998,504919265.0,-999736867.0
2019-09-16 21:00:39,72.0,6072.41,241.20000000000005,136.0,22.572,504922768.0,-999741941.0
2019-09-16 21:00:44,73.0,6110.09,241.0,134.0,27.511200000000002,504925220.0,-999746279.0
2019-09-16 21:00:51,77.0,6173.15,241.6,134.0,31.607999999999997,504928705.0,-999754105.0
2019-09-16 21:00:57,76.0,6230.8,242.6,134.0,31.910400000000003,504932302.0,-999760903.0
2019-09-16 21:01:03,72.0,6286.59,243.20000000000005,134.0,32.382,504936291.0,-999766932.0
2019-09-16 21:01:08,67.0,6330.51,244.4,134.0,29.862,504939658.0,-999771371.0
2019-09-16 21:01:13,74.0,6369.22,246.6,134.0,27.612,504942448.0,-999775512.0
2019-09-16 21:01:14,76.0,6376.39,247.0,134.0,25.797600000000003,504942916.0,-999776337.0
2019-09-16 21:01:21,75.0,6426.45,247.79999999999995,134.0,25.596,504946480.0,-999781764.0
2019-09-16 21:01:24,72.0,6446.5,247.79999999999995,134.0,23.2128,504947895.0,-999783949.0
2019-09-16 21:01:27,81.0,6465.42,247.4,134.0,23.2128,504949230.0,-999786010.0
2019-09-16 21:01:34,77.0,6508.51,247.20000000000005,133.0,21.33,504952396.0,-999790567.0
2019-09-16 21:01:36,78.0,6519.87,247.20000000000005,133.0,20.9268,504953247.0,-999791743.0
2019-09-16 21:01:39,79.0,6536.4,247.6,133.0,19.4832,504954323.0,-999793641.0
2019-09-16 21:01:42,74.0,6553.67,248.4,133.0,19.4832,504955635.0,-999795414.0
2019-09-16 21:01:44,78.0,6563.97,248.79999999999995,133.0,14.9148,504956464.0,-999796401.0
2019-09-16 21:01:46,89.0,6573.8,249.20000000000005,134.0,16.527600000000003,504957225.0,-999797390.0
2019-09-16 21:01:48,77.0,6585.06,249.4,134.0,17.2332,504958215.0,-999798334.0
2019-09-16 21:01:50,79.0,6594.97,249.6,135.0,17.2332,504959063.0,-999799199.0
2019-09-16 21:01:51,76.0,6600.21,249.6,135.0,17.298,504959520.0,-999799662.0
2019-09-16 21:01:53,78.0,6612.4,249.4,135.0,16.4592,504960622.0,-999800623.0
2019-09-16 21:01:55,74.0,6621.86,249.0,135.0,16.8948,504961463.0,-999801388.0
2019-09-16 21:01:56,75.0,6626.66,248.79999999999995,135.0,16.930799999999998,504961939.0,-999801657.0
2019-09-16 21:01:59,76.0,6637.86,248.20000000000005,135.0,16.8948,504962971.0,-999802487.0
2019-09-16 21:02:01,75.0,6646.95,248.20000000000005,136.0,16.4592,504963890.0,-999802937.0
2019-09-16 21:02:07,80.0,6672.61,249.4,137.0,15.5844,504966418.0,-999804392.0
2019-09-16 21:02:13,71.0,6694.73,250.6,137.0,13.9392,504968672.0,-999805373.0
2019-09-16 21:02:20,78.0,6718.41,250.6,137.0,12.999600000000001,504971133.0,-999806246.0
2019-09-16 21:02:27,80.0,6741.51,249.79999999999995,136.0,11.4552,504973430.0,-999807507.0
2019-09-16 21:02:36,79.0,6775.36,249.0,137.0,12.394800000000002,504976501.0,-999810124.0
2019-09-16 21:02:43,77.0,6802.11,250.0,138.0,12.999600000000001,504978852.0,-999812357.0
2019-09-16 21:02:51,74.0,6834.03,251.79999999999995,138.0,13.5036,504981632.0,-999815066.0
2019-09-16 21:03:01,71.0,6868.97,251.6,136.0,12.528,504984437.0,-999818418.0
2019-09-16 21:03:10,81.0,6896.71,254.0,137.0,10.9152,504986751.0,-999820950.0
2019-09-16 21:03:18,81.0,6918.75,256.4,136.0,10.044,504988550.0,-999823032.0
2019-09-16 21:03:23,80.0,6931.06,258.0,136.0,9.7416,504989609.0,-999824110.0
2019-09-16 21:03:32,77.0,6957.0,260.4,137.0,10.2132,504991713.0,-999826593.0
2019-09-16 21:03:41,64.0,6990.26,260.4,137.0,15.620400000000002,504994507.0,-999829584.0
2019-09-16 21:03:47,75.0,7020.0,258.6,136.0,18.5076,504997146.0,-999832008.0
2019-09-16 21:03:53,0.0,7061.8,256.20000000000005,135.0,26.636400000000002,505000856.0,-999835417.0
2019-09-16 21:03:56,57.0,7086.77,256.6,135.0,28.35,505003304.0,-999836874.0
2019-09-16 21:03:57,63.0,7096.54,256.79999999999995,135.0,32.684400000000004,505004318.0,-999837242.0
2019-09-16 21:04:01,71.0,7141.13,257.20000000000005,133.0,40.374,505009085.0,-999837819.0
2019-09-16 21:04:07,75.0,7212.69,255.4,131.0,40.41,505016767.0,-999837851.0
2019-09-16 21:04:12,70.0,7273.58,252.20000000000005,130.0,40.611599999999996,505023306.0,-999837804.0
2019-09-16 21:04:18,65.0,7341.04,248.0,131.0,37.4868,505030531.0,-999838502.0
2019-09-16 21:04:24,69.0,7399.19,245.6,132.0,33.289199999999994,505036755.0,-999839226.0
2019-09-16 21:04:31,70.0,7460.86,242.0,133.0,32.0436,505043329.0,-999840200.0
2019-09-16 21:04:33,69.0,7477.7,241.6,133.0,31.104000000000003,505045075.0,-999840849.0
2019-09-16 21:04:35,69.0,7494.19,241.20000000000005,133.0,29.728799999999996,505046707.0,-999841776.0
2019-09-16 21:04:41,72.0,7542.08,239.79999999999995,131.0,29.592000000000002,505050871.0,-999845815.0
2019-09-16 21:04:47,69.0,7586.6,240.0,129.0,26.4708,505054350.0,-999850238.0
2019-09-16 21:04:48,70.0,7593.24,240.20000000000005,128.0,26.4708,505054841.0,-999850938.0
2019-09-16 21:04:53,75.0,7632.36,240.79999999999995,128.0,26.4708,505057917.0,-999854806.0
2019-09-16 21:04:59,77.0,7682.77,242.4,129.0,28.785600000000002,505061248.0,-999860548.0
2019-09-16 21:05:00,77.0,7691.32,242.6,129.0,28.785600000000002,505061739.0,-999861598.0
2019-09-16 21:05:04,74.0,7721.79,243.79999999999995,130.0,28.418400000000002,505063156.0,-999865571.0
2019-09-16 21:05:08,74.0,7751.97,244.20000000000005,131.0,27.576,505064383.0,-999869612.0
2019-09-16 21:05:10,75.0,7768.25,244.6,131.0,26.168400000000002,505065245.0,-999871662.0
2019-09-16 21:05:16,72.0,7810.24,245.79999999999995,131.0,22.7736,505067824.0,-999876646.0
2019-09-16 21:05:17,68.0,7816.35,246.0,131.0,20.556,505068248.0,-999877332.0
2019-09-16 21:05:20,66.0,7833.56,246.4,132.0,19.8504,505069488.0,-999879227.0
2019-09-16 21:05:21,69.0,7838.43,247.0,132.0,21.229200000000002,505069673.0,-999879897.0
2019-09-16 21:05:25,69.0,7863.49,249.0,132.0,20.556,505070967.0,-999883087.0
2019-09-16 21:05:27,68.0,7874.61,249.6,133.0,20.4228,505071189.0,-999884670.0
2019-09-16 21:05:34,72.0,7913.29,249.79999999999995,135.0,19.9512,505071541.0,-999890247.0
2019-09-16 21:05:35,76.0,7919.24,249.79999999999995,135.0,19.548,505071535.0,-999891110.0
2019-09-16 21:05:40,73.0,7948.66,249.6,135.0,19.3824,505071876.0,-999895349.0
2019-09-16 21:05:42,74.0,7961.55,249.20000000000005,135.0,20.4228,505072024.0,-999897201.0
2019-09-16 21:05:47,74.0,7996.83,248.6,135.0,23.313599999999997,505072489.0,-999902276.0
2019-09-16 21:05:52,72.0,8034.04,249.0,134.0,22.809600000000003,505073537.0,-999907468.0
2019-09-16 21:05:54,64.0,8048.16,249.4,133.0,22.608,505073726.0,-999909491.0
2019-09-16 21:05:57,69.0,8070.88,250.0,133.0,22.168800000000005,505073933.0,-999912790.0
2019-09-16 21:05:59,68.0,8085.75,250.79999999999995,133.0,22.4064,505074010.0,-999914941.0
2019-09-16 21:06:02,71.0,8105.41,252.20000000000005,133.0,22.5072,505074249.0,-999917753.0
2019-09-16 21:06:04,73.0,8121.53,253.4,133.0,22.640399999999996,505074642.0,-999920027.0
2019-09-16 21:06:08,77.0,8154.02,255.6,133.0,26.334,505075005.0,-999924710.0
2019-09-16 21:06:11,77.0,8174.6,256.20000000000005,133.0,25.225199999999997,505075299.0,-999927662.0
2019-09-16 21:06:14,73.0,8195.94,256.0,132.0,25.664399999999997,505075621.0,-999930724.0
2019-09-16 21:06:19,71.0,8230.03,255.4,132.0,24.318,505075385.0,-999935648.0
2019-09-16 21:06:21,71.0,8242.23,255.20000000000005,131.0,22.338,505075139.0,-999937384.0
2019-09-16 21:06:23,72.0,8254.66,255.0,131.0,22.9428,505074709.0,-999939088.0
2019-09-16 21:06:28,78.0,8291.84,253.6,129.0,25.261200000000002,505073103.0,-999944030.0
2019-09-16 21:06:33,74.0,8328.1,252.6,130.0,25.4268,505071309.0,-999948683.0
2019-09-16 21:06:39,75.0,8373.51,251.79999999999995,130.0,25.729200000000002,505068533.0,-999954085.0
2019-09-16 21:06:42,73.0,8399.28,251.6,130.0,25.866,505066940.0,-999957131.0
2019-09-16 21:06:44,74.0,8411.83,251.0,130.0,24.789600000000004,505066130.0,-999958588.0
2019-09-16 21:06:51,73.0,8468.74,251.20000000000005,129.0,27.039600000000004,505062328.0,-999965095.0
2019-09-16 21:06:57,75.0,8518.14,252.6,129.0,27.075599999999998,505059449.0,-999971043.0
2019-09-16 21:07:05,74.0,8582.0,250.79999999999995,128.0,26.4348,505056717.0,-999979516.0
2019-09-16 21:07:11,73.0,8628.85,249.79999999999995,127.0,26.0676,505054273.0,-999985444.0
2019-09-16 21:07:12,74.0,8636.72,249.79999999999995,127.0,26.0676,505053990.0,-999986518.0
2019-09-16 21:07:16,74.0,8670.05,250.4,127.0,26.1324,505052567.0,-999990941.0
2019-09-16 21:07:22,76.0,8717.34,248.20000000000005,129.0,26.37,505049443.0,-999996324.0
2019-09-16 21:07:29,79.0,8770.55,246.4,131.0,26.636400000000002,505045931.0,-1000002404.0
2019-09-16 21:07:37,74.0,8827.18,247.4,130.0,25.4628,505041769.0,-1000008383.0
2019-09-16 21:07:41,74.0,8855.22,247.6,130.0,24.588,505039785.0,-1000011442.0
2019-09-16 21:07:43,75.0,8869.71,247.79999999999995,130.0,24.519599999999997,505038810.0,-1000013077.0
2019-09-16 21:07:50,74.0,8918.37,247.20000000000005,130.0,23.8824,505036039.0,-1000019051.0
2019-09-16 21:07:58,77.0,8973.81,246.79999999999995,131.0,23.9832,505033122.0,-1000026058.0
2019-09-16 21:07:59,78.0,8980.05,247.0,131.0,23.2452,505032830.0,-1000026871.0
2019-09-16 21:08:03,75.0,9004.21,247.6,130.0,18.543599999999998,505031679.0,-1000030005.0
2019-09-16 21:08:08,72.0,9032.1,248.20000000000005,128.0,19.3824,505030408.0,-1000033664.0
2019-09-16 21:08:12,75.0,9052.57,249.4,129.0,18.6444,505029463.0,-1000036337.0
2019-09-16 21:08:15,79.0,9070.85,250.20000000000005,131.0,19.584,505028354.0,-1000038526.0
2019-09-16 21:08:17,77.0,9082.77,250.79999999999995,132.0,20.1888,505027790.0,-1000040076.0
2019-09-16 21:08:22,75.0,9113.76,251.6,134.0,20.6244,505026191.0,-1000044016.0
2019-09-16 21:08:24,75.0,9125.71,251.79999999999995,135.0,20.289600000000004,505025594.0,-1000045547.0
2019-09-16 21:08:25,75.0,9131.6,251.79999999999995,135.0,20.253600000000002,505025286.0,-1000046294.0
2019-09-16 21:08:30,74.0,9162.16,252.0,136.0,20.019599999999997,505023579.0,-1000050069.0
2019-09-16 21:08:32,73.0,9174.39,252.0,136.0,20.1528,505022931.0,-1000051610.0
2019-09-16 21:08:36,73.0,9200.47,252.20000000000005,136.0,20.4552,505021651.0,-1000054971.0
2019-09-16 21:08:37,74.0,9206.16,252.4,136.0,20.656800000000004,505021281.0,-1000055627.0
2019-09-16 21:08:39,73.0,9217.86,253.0,136.0,20.7576,505020561.0,-1000057010.0
2019-09-16 21:08:43,75.0,9240.63,255.0,136.0,21.1284,505019433.0,-1000059941.0
2019-09-16 21:08:45,75.0,9253.04,256.20000000000005,136.0,21.1284,505018645.0,-1000061392.0
2019-09-16 21:08:50,77.0,9283.86,258.0,136.0,21.1968,505016947.0,-1000065223.0
2019-09-16 21:08:56,77.0,9321.98,259.79999999999995,135.0,21.6,505014924.0,-1000070015.0
2019-09-16 21:08:57,76.0,9328.05,260.0,135.0,21.6,505014594.0,-1000070775.0
2019-09-16 21:08:59,78.0,9340.05,260.20000000000005,135.0,21.499200000000002,505013839.0,-1000072178.0
2019-09-16 21:09:01,74.0,9352.17,260.20000000000005,135.0,21.499200000000002,505012955.0,-1000073478.0
2019-09-16 21:09:03,79.0,9364.51,260.0,135.0,21.398400000000002,505012257.0,-1000074994.0
2019-09-16 21:09:11,75.0,9409.69,258.20000000000005,133.0,20.052,505009904.0,-1000080733.0
2019-09-16 21:09:20,76.0,9460.76,257.0,133.0,19.08,505007200.0,-1000087166.0
2019-09-16 21:09:28,75.0,9505.01,256.6,132.0,18.9468,505004996.0,-1000092860.0
2019-09-16 21:09:38,76.0,9556.66,258.0,133.0,18.140399999999996,505002262.0,-1000099364.0
2019-09-16 21:09:46,76.0,9604.32,257.6,132.0,22.7736,504999599.0,-1000105257.0
2019-09-16 21:09:51,69.0,9637.57,257.0,133.0,22.7736,504997658.0,-1000109297.0
2019-09-16 21:09:52,69.0,9644.03,257.0,133.0,22.7736,504997364.0,-1000110151.0
2019-09-16 21:09:55,70.0,9664.01,256.79999999999995,132.0,22.809600000000003,504996174.0,-1000112560.0
2019-09-16 21:09:58,68.0,9682.38,256.20000000000005,132.0,22.2048,504995175.0,-1000114856.0
2019-09-16 21:10:05,78.0,9729.76,256.0,132.0,21.967200000000002,504992316.0,-1000120525.0
2019-09-16 21:10:11,69.0,9761.37,258.79999999999995,134.0,16.6608,504990557.0,-1000124440.0
2019-09-16 21:10:18,81.0,9799.4,260.6,134.0,18.608399999999996,504988406.0,-1000129113.0
2019-09-16 21:10:26,74.0,9845.78,261.79999999999995,136.0,19.6848,504986008.0,-1000135002.0
2019-09-16 21:10:32,76.0,9882.19,262.4,135.0,20.4228,504984054.0,-1000139574.0
2019-09-16 21:10:38,76.0,9915.43,263.4,134.0,20.322,504982610.0,-1000143982.0
2019-09-16 21:10:44,78.0,9959.78,261.79999999999995,132.0,25.293599999999998,504979999.0,-1000149349.0
2019-09-16 21:10:51,71.0,10012.83,260.6,130.0,25.9668,504976950.0,-1000155840.0
2019-09-16 21:10:54,81.0,10035.61,259.4,130.0,26.301599999999997,504975589.0,-1000158576.0
2019-09-16 21:10:57,74.0,10059.08,258.4,129.0,26.301599999999997,504974278.0,-1000161481.0
2019-09-16 21:11:04,75.0,10116.14,257.4,129.0,28.148400000000002,504971044.0,-1000168494.0
2019-09-16 21:11:11,81.0,10178.43,257.0,129.0,28.821600000000004,504967718.0,-1000176324.0
2019-09-16 21:11:12,80.0,10185.87,256.6,128.0,28.821600000000004,504967428.0,-1000177331.0
2019-09-16 21:11:15,73.0,10211.63,255.20000000000005,128.0,28.821600000000004,504966537.0,-1000180864.0
2019-09-16 21:11:17,69.0,10225.28,254.4,129.0,23.680799999999998,504966344.0,-1000182823.0
2019-09-16 21:11:19,72.0,10237.49,254.0,129.0,21.06,504966230.0,-1000184588.0
2019-09-16 21:11:22,73.0,10254.47,253.4,129.0,19.2456,504966256.0,-1000187046.0
2019-09-16 21:11:25,80.0,10270.57,253.20000000000005,130.0,18.406800000000004,504966171.0,-1000189381.0
2019-09-16 21:11:27,78.0,10280.6,253.4,131.0,19.2456,504966186.0,-1000190828.0
2019-09-16 21:11:28,78.0,10285.61,253.4,131.0,18.475199999999997,504966179.0,-1000191554.0
2019-09-16 21:11:29,76.0,10290.51,253.6,131.0,18.406800000000004,504966223.0,-1000192262.0
2019-09-16 21:11:34,78.0,10315.5,255.6,132.0,16.761599999999998,504966070.0,-1000195877.0
2019-09-16 21:11:37,76.0,10328.76,256.20000000000005,132.0,16.4592,504966091.0,-1000197800.0
2019-09-16 21:11:39,76.0,10337.5,256.4,132.0,15.7536,504966142.0,-1000199066.0
2019-09-16 21:11:46,75.0,10371.92,258.4,131.0,15.2172,504965639.0,-1000204029.0
2019-09-16 21:11:51,75.0,10400.52,258.4,131.0,15.6528,504965478.0,-1000208178.0
2019-09-16 21:11:52,72.0,10406.23,258.0,132.0,17.9028,504965467.0,-1000209006.0
2019-09-16 21:11:55,72.0,10421.01,257.20000000000005,133.0,16.491600000000002,504965395.0,-1000211146.0
2019-09-16 21:11:59,73.0,10448.92,255.79999999999995,135.0,17.2332,504965031.0,-1000215161.0
2019-09-16 21:12:01,73.0,10459.49,255.0,135.0,17.298,504965016.0,-1000216695.0
2019-09-16 21:12:02,74.0,10464.53,254.79999999999995,135.0,17.2332,504964954.0,-1000217421.0
2019-09-16 21:12:06,74.0,10487.42,254.79999999999995,135.0,17.2332,504964629.0,-1000220716.0
2019-09-16 21:12:08,73.0,10497.92,255.4,136.0,17.2332,504964639.0,-1000222228.0
2019-09-16 21:12:09,73.0,10503.48,256.0,135.0,17.031599999999997,504964531.0,-1000223031.0
2019-09-16 21:12:15,74.0,10535.61,259.4,134.0,16.326,504964108.0,-1000227649.0
2019-09-16 21:12:16,73.0,10541.31,260.20000000000005,134.0,17.031599999999997,504964337.0,-1000228487.0
2019-09-16 21:12:23,74.0,10581.15,264.4,132.0,18.003600000000002,504964335.0,-1000234244.0
2019-09-16 21:12:29,56.0,10611.66,267.4,129.0,18.003600000000002,504964214.0,-1000238647.0
2019-09-16 21:12:30,56.0,10616.37,267.6,129.0,18.003600000000002,504964237.0,-1000239328.0
2019-09-16 21:12:31,56.0,10620.74,267.79999999999995,129.0,16.3908,504964197.0,-1000239963.0
2019-09-16 21:12:34,23.0,10630.79,268.20000000000005,129.0,11.052,504964174.0,-1000241418.0
2019-09-16 21:12:39,86.0,10654.41,268.79999999999995,127.0,15.987599999999999,504964341.0,-1000244819.0
2019-09-16 21:12:48,83.0,10702.46,269.79999999999995,128.0,18.608399999999996,504964082.0,-1000251765.0
2019-09-16 21:12:53,66.0,10731.91,269.79999999999995,129.0,20.322,504963946.0,-1000256022.0
2019-09-16 21:13:01,80.0,10786.68,266.0,128.0,24.015600000000003,504963411.0,-1000263915.0
2019-09-16 21:13:09,78.0,10848.24,263.79999999999995,126.0,25.664399999999997,504963181.0,-1000272825.0
2019-09-16 21:13:15,71.0,10897.82,262.79999999999995,125.0,27.979200000000002,504962470.0,-1000279937.0
